Model,Model_0,precision_0,recall_0,f1-score_0,Model_1,precision_1,recall_1,f1-score_1,Model_accuracy,precision_accuracy,recall_accuracy,f1-score_accuracy,Model_macro_avg,precision_macro_avg,recall_macro_avg,f1-score_macro_avg,Model_weighted_avg,precision_weighted_avg,recall_weighted_avg,f1-score_weighted_avg
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9879361450928182,0.5793120965276655,0.6440262445483402,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0366233766233766,0.25,0.0518083182640144,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.576025920800511,0.576025920800511,0.576025920800511,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5122797608580975,0.4146560482638327,0.3479172814061774,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9816302050228418,0.576025920800511,0.6394028408744632
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9921042131644244,0.6600964737192282,0.756376012695231,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0143540669856459,0.25,0.0251025696393867,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.656529433681073,0.656529433681073,0.656529433681073,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5032291400750352,0.4550482368596141,0.3907392911673089,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9855801662134284,0.656529433681073,0.7510510352888866
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.99143875192604,0.7800794806782831,0.8610528220228759,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0018382352941176,0.0833333333333333,0.0035971223021582,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.7760139450713222,0.7760139450713222,0.7760139450713222,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4966384936100788,0.4317064070058082,0.4323249721625171,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9848215465986396,0.7760139450713222,0.8555834752416354
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9930752993883,0.6367153081224938,0.7306271879657551,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0044150110375275,0.3333333333333333,0.008714596949891,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6361185774607906,0.6361185774607906,0.6361185774607906,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4987451552129138,0.4850243207279135,0.369670892457823,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9864662783665976,0.6361185774607906,0.7263454059301344
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.99143875192604,0.7800794806782831,0.8610528220228759,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0018382352941176,0.0833333333333333,0.0035971223021582,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.7760139450713222,0.7760139450713222,0.7760139450713222,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4966384936100788,0.4317064070058082,0.4323249721625171,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9848215465986396,0.7760139450713222,0.8555834752416354
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9930752993883,0.6367153081224938,0.7306271879657551,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0044150110375275,0.3333333333333333,0.008714596949891,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6361185774607906,0.6361185774607906,0.6361185774607906,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4987451552129138,0.4850243207279135,0.369670892457823,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9864662783665976,0.6361185774607906,0.7263454059301344
"ExtraTreesClassifier(criterion='entropy', max_features=80, n_estimators=80,
                     random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4446140120210368,0.5323042922602628,0.4843376770865323,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9382117220028964,0.9141547335104224,0.9260174708370772,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.8706145299420822,0.8706145299420822,0.8706145299420822,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6914128670119666,0.7232295128853428,0.7051775739618048,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.8819101674546721,0.8706145299420822,0.875644304462488
"ExtraTreesClassifier(criterion='entropy', max_features=80, n_estimators=80,
                     random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4446140120210368,0.5323042922602628,0.4843376770865323,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9382117220028964,0.9141547335104224,0.9260174708370772,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.8706145299420822,0.8706145299420822,0.8706145299420822,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6914128670119666,0.7232295128853428,0.7051775739618048,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_80)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_None)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.8819101674546721,0.8706145299420822,0.875644304462488
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9955594187562592,0.8499950642678242,0.9170347508918192,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0024630541871921,0.0714285714285714,0.0047619047619047,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.8468488004781012,0.8468488004781012,0.8468488004781012,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4990112364717257,0.4607118178481978,0.460898327826862,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.991442081443519,0.8468488004781012,0.9132569771421036
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9957647347233692,0.598980369560077,0.7450408118778309,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0039082893972483,0.3928571428571428,0.0077219522015472,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5979162753635562,0.5979162753635562,0.5979162753635562,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4998365120603087,0.4959187562086099,0.376381382039689,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9916511022250768,0.5979162753635562,0.7419149197941857
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9858836206896552,0.6034228456913827,0.6983481851771354,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0140509855082683,0.2361111111111111,0.0254820936639118,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6001570356709384,0.6001570356709384,0.6001570356709384,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4999673030989617,0.4197669784012469,0.3619151394205236,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9776866433278388,0.6001570356709384,0.6925520886456142
