mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator,param_final_estimator__metric,param_final_estimator__n_neighbors,param_final_estimator__weights,param_passthrough,params,,,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_f1,std_test_f1,rank_test_f1
98.66078315,5.154743197,1.107950068,0.057011785,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.01,7,300,FALSE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.01, 'final_estimator__max_depth': 7, 'final_estimator__n_estimators': 300, 'passthrough': False}",,0.805462095,0.008994507,104,0.847046285,0.007055359,121
87.27375565,1.061949224,1.028586721,0.083799953,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.1,3,300,TRUE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.1, 'final_estimator__max_depth': 3, 'final_estimator__n_estimators': 300, 'passthrough': True}",,0.808033219,0.004494097,73,0.846844373,0.003987127,122
212.69008,3.212739309,4.718601131,0.632647906,"SVC(C=20, probability=True)",40,rbf,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 40, 'final_estimator__kernel': 'rbf', 'passthrough': False}",,,,0.801899893,0.002957207,140,0.846182925,0.003484499,123
88.94892206,2.119962823,0.998528719,0.03249799,RandomForestClassifier(),TRUE,10,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.804472388,0.00908242,115,0.846076676,0.007623401,124
89.29803967,3.964747471,1.017827845,0.020531331,RandomForestClassifier(),TRUE,30,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.80565894,0.00689977,102,0.845753152,0.005082901,125
86.7005209,1.137437599,1.105946016,0.068414389,RandomForestClassifier(),TRUE,10,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.803284465,0.007271183,126,0.845512873,0.0054371,126
205.8166219,2.190411167,4.372380066,0.188722704,"SVC(C=20, probability=True)",60,rbf,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 60, 'final_estimator__kernel': 'rbf', 'passthrough': False}",,,,0.800910186,0.004403264,146,0.845475257,0.004621329,127
88.24206648,1.851651459,1.043104601,0.030904184,RandomForestClassifier(),TRUE,,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.805460724,0.006128458,105,0.845392069,0.003667022,128
84.25931726,1.032691717,1.061590433,0.028934241,RandomForestClassifier(),FALSE,10,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.803878328,0.006851376,121,0.845242125,0.00617935,129
88.2897121,2.425777702,1.027363014,0.02555153,RandomForestClassifier(),TRUE,10,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.803679917,0.008291174,124,0.844997616,0.006432522,130
95.13416905,7.556810025,1.133349466,0.08546387,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.1,3,300,FALSE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.1, 'final_estimator__max_depth': 3, 'final_estimator__n_estimators': 300, 'passthrough': False}",,0.804867056,0.004954861,110,0.844966849,0.003873732,131
84.93594437,1.247279728,1.073840857,0.042659176,RandomForestClassifier(),TRUE,10,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.802887838,0.009107504,128,0.844726376,0.006753712,132
86.42190533,1.404565502,1.048185825,0.027478291,RandomForestClassifier(),FALSE,10,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.803482681,0.004964531,125,0.84471526,0.003985296,133
92.51583076,1.37599983,1.009206486,0.038321216,RandomForestClassifier(),TRUE,,4,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.804473171,0.006318592,114,0.844490926,0.005423305,134
85.95669961,1.363060553,1.023144388,0.02045618,RandomForestClassifier(),FALSE,10,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.802296716,0.009898086,136,0.844381176,0.008430798,135
85.74561319,2.305212878,1.047219276,0.03081509,RandomForestClassifier(),FALSE,10,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.802096542,0.0090488,139,0.843928961,0.007386867,136
86.62148209,1.299001614,1.077557707,0.045180158,RandomForestClassifier(),TRUE,30,4,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.803681092,0.005061596,122,0.843853965,0.004692128,137
86.05807776,2.471897995,1.005429983,0.037780612,RandomForestClassifier(),TRUE,30,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.803680505,0.006940719,123,0.843816369,0.005671841,138
87.47672853,2.580863948,1.07756424,0.038622658,RandomForestClassifier(),FALSE,10,4,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.801701286,0.009178391,142,0.843655806,0.007733403,139
89.21617217,1.352731946,1.000429344,0.036859081,RandomForestClassifier(),TRUE,,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.802690014,0.005123348,130,0.843271847,0.003419773,140
85.8673913,0.439263514,1.074117517,0.035411127,RandomForestClassifier(),TRUE,30,1,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.802295149,0.005964623,137,0.842897522,0.004607084,141
88.35963192,0.769880886,1.058165932,0.027230165,RandomForestClassifier(),FALSE,10,1,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.80090999,0.007907066,147,0.842630675,0.006902364,142
208.7745358,2.797816307,4.259654856,0.322222944,"SVC(C=20, probability=True)",20,linear,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 20, 'final_estimator__kernel': 'linear', 'passthrough': False}",,,,0.798335537,0.00819728,154,0.842512782,0.005322979,143
85.70413651,1.472577328,1.045040083,0.034427008,RandomForestClassifier(),TRUE,30,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.80189813,0.010453006,141,0.842445411,0.008003398,144
223.9459636,1.360012261,5.146131372,0.481153347,"SVC(C=20, probability=True)",1,rbf,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 1, 'final_estimator__kernel': 'rbf', 'passthrough': True}",,,,0.79655473,0.005577975,163,0.842396757,0.003467672,145
500.4542695,582.1968888,4.001015568,0.458061833,"SVC(C=20, probability=True)",60,linear,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 60, 'final_estimator__kernel': 'linear', 'passthrough': False}",,,,0.798137517,0.008519086,156,0.842334529,0.005604997,146
199.2184612,4.225157384,4.348587704,0.395479302,"SVC(C=20, probability=True)",40,linear,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 40, 'final_estimator__kernel': 'linear', 'passthrough': False}",,,,0.798137517,0.008519086,157,0.842287303,0.005564463,147
89.70388856,2.688244641,1.041553259,0.058482745,RandomForestClassifier(),FALSE,10,1,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.799922046,0.010301673,150,0.842107879,0.008954673,148
89.84480596,2.530275103,1.09938817,0.031985739,RandomForestClassifier(),TRUE,,1,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.801305246,0.006775538,143,0.842100083,0.004775064,149
91.01578827,2.165186602,1.013654661,0.059894547,RandomForestClassifier(),TRUE,,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.802691189,0.006733837,129,0.842074177,0.00511254,150
86.78893833,1.003263195,1.05374403,0.013760834,RandomForestClassifier(),FALSE,10,1,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.799920479,0.008029889,152,0.842041285,0.006599542,151
209.0443351,1.021557317,4.800073051,0.469122378,"SVC(C=20, probability=True)",1,linear,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 1, 'final_estimator__kernel': 'linear', 'passthrough': False}",,,,0.797147418,0.009068141,160,0.84159043,0.005900947,152
87.22488794,2.742829257,1.075690603,0.104319777,RandomForestClassifier(),TRUE,,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.800711383,0.008817992,148,0.841403159,0.006636282,153
84.84195647,1.41657032,1.045223427,0.033151696,RandomForestClassifier(),TRUE,30,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.80130505,0.009498119,144,0.841165463,0.006902148,154
96.8817894,9.542151252,1.091744661,0.062880741,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.1,7,300,FALSE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.1, 'final_estimator__max_depth': 7, 'final_estimator__n_estimators': 300, 'passthrough': False}",,0.802493365,0.006933814,132,0.841084952,0.005304969,155
91.97288175,1.918743637,1.018317175,0.013154176,RandomForestClassifier(),TRUE,,1,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.800120653,0.012434461,149,0.840259271,0.010411796,156
82.7237937,0.907104368,1.019484711,0.021128415,RandomForestClassifier(),FALSE,,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.799921066,0.013463207,151,0.839363662,0.011207722,157
86.34275389,1.700560223,1.004206514,0.044345789,RandomForestClassifier(),TRUE,30,1,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.79952581,0.006311617,153,0.838908334,0.005324078,158
250.0949393,6.403165746,3.862793636,0.341978963,"SVC(C=20, probability=True)",20,poly,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 20, 'final_estimator__kernel': 'poly', 'passthrough': False}",,,,0.796158494,0.004859474,165,0.838487998,0.004357834,159
880.8943684,717.1879285,4.005508804,0.427805426,"SVC(C=20, probability=True)",40,poly,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 40, 'final_estimator__kernel': 'poly', 'passthrough': False}",,,,0.795960083,0.006139765,166,0.838152192,0.005361934,160
218.9388516,2.545679469,4.069978571,0.383165503,"SVC(C=20, probability=True)",1,linear,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 1, 'final_estimator__kernel': 'linear', 'passthrough': True}",,,,0.794575511,0.005260507,170,0.838146663,0.004656333,161
89.26353655,3.718797008,1.064397335,0.103277868,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.05,7,300,FALSE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.05, 'final_estimator__max_depth': 7, 'final_estimator__n_estimators': 300, 'passthrough': False}",,0.796954882,0.009380062,161,0.838036577,0.00814716,162
433.6507671,274.0506958,4.163522625,0.345924573,"SVC(C=20, probability=True)",1,poly,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 1, 'final_estimator__kernel': 'poly', 'passthrough': False}",,,,0.796552967,0.008403846,164,0.83795096,0.006727467,163
265.8342396,24.04376086,2.01730237,0.40074737,"SVC(C=20, probability=True)",60,poly,FALSE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 60, 'final_estimator__kernel': 'poly', 'passthrough': False}",,,,0.795366415,0.006358109,167,0.837860065,0.005478299,164
89.6850697,1.096687807,1.19787631,0.080170849,RandomForestClassifier(),FALSE,,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.797349747,0.013956625,158,0.837851184,0.011393792,165
72.14662728,1.39559691,0.729147053,0.092604189,RandomForestClassifier(),FALSE,30,4,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.798142022,0.010443127,155,0.83773168,0.009262949,166
88.01751866,0.399247571,1.046358871,0.026592496,RandomForestClassifier(),TRUE,30,1,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.797150748,0.005680137,159,0.837414991,0.004859047,167
93.75026145,12.38447439,1.011941242,0.065631306,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...)",0,0.1,5,300,FALSE,"{'final_estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=None, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=None,
              n_jobs=None, num_parallel_tree=None, ...), 'final_estimator__gamma': 0, 'final_estimator__learning_rate': 0.1, 'final_estimator__max_depth': 5, 'final_estimator__n_estimators': 300, 'passthrough': False}",,0.796951357,0.010363224,162,0.837005282,0.00783874,168
260.9405243,2.565980411,3.928331995,0.145395104,"SVC(C=20, probability=True)",40,linear,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 40, 'final_estimator__kernel': 'linear', 'passthrough': True}",,,,0.791803038,0.008888002,179,0.83589139,0.006557334,169
240.2842396,3.65654872,4.217503929,0.491676163,"SVC(C=20, probability=True)",20,linear,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 20, 'final_estimator__kernel': 'linear', 'passthrough': True}",,,,0.791803234,0.007853288,178,0.835834032,0.00587994,170
83.96496658,2.330603243,1.021687126,0.023039309,RandomForestClassifier(),FALSE,,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.794775294,0.010518329,168,0.83535367,0.008675655,171
85.85245156,2.093161623,1.056787729,0.048437809,RandomForestClassifier(),FALSE,30,4,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.794381017,0.011851637,171,0.834788535,0.010284712,172
84.95441976,1.289640874,1.077004147,0.028654505,RandomForestClassifier(),FALSE,30,4,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.794379058,0.010088034,172,0.83476805,0.008311044,173
85.11777635,2.202541715,1.05645647,0.023174592,RandomForestClassifier(),FALSE,,4,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.793588938,0.010385547,174,0.834643107,0.008861103,174
1753.35702,5.950405437,4.481852818,0.576032465,"SVC(C=20, probability=True)",60,linear,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 60, 'final_estimator__kernel': 'linear', 'passthrough': True}",,,,0.790418466,0.007100069,181,0.83462298,0.004849715,175
99.51031284,1.409736913,0.977349997,0.031816559,RandomForestClassifier(),TRUE,,1,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.794578841,0.011487456,169,0.834540112,0.009415647,176
84.15908332,0.352155179,0.980493927,0.026014996,RandomForestClassifier(),FALSE,30,4,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.793391309,0.012852261,175,0.834150131,0.010766317,177
85.17871256,0.925177846,1.073920155,0.026835339,RandomForestClassifier(),FALSE,,1,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.79279725,0.009963128,176,0.83286109,0.00837315,178
